;;;;;;;
Riepilogo complessivo qualita dell'aria ;;;;;;;
* Il valore fa riferimento al numero dei superamenti del PM10 nel periodo tra il 01/01/ 2019 e il 01/01/2019 ;;;;;;;
NB - Per unita di misura, valore di soglia e parametro di valutazione fare riferimento a quanto riportato sul sito web www.arpa.puglia.it - sezione aria  ;;;;;;;
Provincia: Bari ;;;;;;;
Inquinante: PM2.5 ;;;;;;;
;;;;;;;
NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore ;Superamenti PM10* 
Galatina - I.T.C.  La Porta ;2020-11-28 00:00:00.0;Lecce;Galatina;PM2.5;16;;
Galatina - I.T.C.  La Porta ;2020-11-29 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina - I.T.C.  La Porta ;2020-11-30 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina - I.T.C.  La Porta ;2020-12-01 00:00:00.0;Lecce;Galatina;PM2.5;23;;
Galatina - I.T.C.  La Porta ;2020-12-02 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina - I.T.C.  La Porta ;2020-12-03 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina - I.T.C.  La Porta ;2020-12-04 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina - I.T.C.  La Porta ;2020-12-05 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina - I.T.C.  La Porta ;2020-12-06 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina - I.T.C.  La Porta ;2020-12-07 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina - I.T.C.  La Porta ;2020-12-08 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina - I.T.C.  La Porta ;2020-12-09 00:00:00.0;Lecce;Galatina;PM2.5;11;;
Galatina - I.T.C.  La Porta ;2020-12-10 00:00:00.0;Lecce;Galatina;PM2.5;13;;
Galatina - I.T.C.  La Porta ;2020-12-11 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina - I.T.C.  La Porta ;2020-12-12 00:00:00.0;Lecce;Galatina;PM2.5;30;;
Galatina - I.T.C.  La Porta ;2020-12-13 00:00:00.0;Lecce;Galatina;PM2.5;21;;
Galatina - I.T.C.  La Porta ;2020-12-14 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina - I.T.C.  La Porta ;2020-12-15 00:00:00.0;Lecce;Galatina;PM2.5;23;;
Galatina - I.T.C.  La Porta ;2020-12-16 00:00:00.0;Lecce;Galatina;PM2.5;48;;
Galatina - I.T.C.  La Porta ;2020-12-17 00:00:00.0;Lecce;Galatina;PM2.5;55;;
Galatina - I.T.C.  La Porta ;2020-12-18 00:00:00.0;Lecce;Galatina;PM2.5;49;;
Galatina - I.T.C.  La Porta ;2020-12-19 00:00:00.0;Lecce;Galatina;PM2.5;53;;
Galatina - I.T.C.  La Porta ;2020-12-20 00:00:00.0;Lecce;Galatina;PM2.5;49;;
Galatina - I.T.C.  La Porta ;2020-12-21 00:00:00.0;Lecce;Galatina;PM2.5;36;;
Galatina - I.T.C.  La Porta ;2020-12-22 00:00:00.0;Lecce;Galatina;PM2.5;54;;
Galatina - I.T.C.  La Porta ;2020-12-23 00:00:00.0;Lecce;Galatina;PM2.5;59;;
Galatina - I.T.C.  La Porta ;2020-12-24 00:00:00.0;Lecce;Galatina;PM2.5;32;;
Galatina - I.T.C.  La Porta ;2020-12-25 00:00:00.0;Lecce;Galatina;PM2.5;16;;
Galatina - I.T.C.  La Porta ;2020-12-26 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina - I.T.C.  La Porta ;2020-12-27 00:00:00.0;Lecce;Galatina;PM2.5;17;;
Galatina - I.T.C.  La Porta ;2020-12-28 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina - I.T.C.  La Porta ;2020-12-29 00:00:00.0;Lecce;Galatina;PM2.5;18;;
Galatina - I.T.C.  La Porta ;2020-12-30 00:00:00.0;Lecce;Galatina;PM2.5;25;;
Galatina - I.T.C.  La Porta ;2020-12-31 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina-Colacem;2020-09-01 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-02 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-03 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-04 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-05 00:00:00.0;Lecce;Galatina;PM2.5;7;;
Galatina-Colacem;2020-09-06 00:00:00.0;Lecce;Galatina;PM2.5;13;;
Galatina-Colacem;2020-09-07 00:00:00.0;Lecce;Galatina;PM2.5;11;;
Galatina-Colacem;2020-09-08 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-09 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-10 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-11 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-12 00:00:00.0;Lecce;Galatina;PM2.5;18;;
Galatina-Colacem;2020-09-13 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina-Colacem;2020-09-14 00:00:00.0;Lecce;Galatina;PM2.5;13;;
Galatina-Colacem;2020-09-15 00:00:00.0;Lecce;Galatina;PM2.5;13;;
Galatina-Colacem;2020-09-16 00:00:00.0;Lecce;Galatina;PM2.5;20;;
Galatina-Colacem;2020-09-17 00:00:00.0;Lecce;Galatina;PM2.5;20;;
Galatina-Colacem;2020-09-18 00:00:00.0;Lecce;Galatina;PM2.5;17;;
Galatina-Colacem;2020-09-19 00:00:00.0;Lecce;Galatina;PM2.5;16;;
Galatina-Colacem;2020-09-20 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina-Colacem;2020-09-21 00:00:00.0;Lecce;Galatina;PM2.5;13;;
Galatina-Colacem;2020-09-22 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-23 00:00:00.0;Lecce;Galatina;PM2.5;8;;
Galatina-Colacem;2020-09-24 00:00:00.0;Lecce;Galatina;PM2.5;6;;
Galatina-Colacem;2020-09-25 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-26 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-27 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-28 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-29 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-09-30 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-01 00:00:00.0;Lecce;Galatina;PM2.5;4;;
Galatina-Colacem;2020-10-02 00:00:00.0;Lecce;Galatina;PM2.5;9;;
Galatina-Colacem;2020-10-03 00:00:00.0;Lecce;Galatina;PM2.5;11;;
Galatina-Colacem;2020-10-04 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-05 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina-Colacem;2020-10-06 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-07 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-08 00:00:00.0;Lecce;Galatina;PM2.5;4;;
Galatina-Colacem;2020-10-09 00:00:00.0;Lecce;Galatina;PM2.5;3;;
Galatina-Colacem;2020-10-10 00:00:00.0;Lecce;Galatina;PM2.5;9;;
Galatina-Colacem;2020-10-11 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-12 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-13 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-14 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-15 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-16 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-17 00:00:00.0;Lecce;Galatina;PM2.5;6;;
Galatina-Colacem;2020-10-18 00:00:00.0;Lecce;Galatina;PM2.5;8;;
Galatina-Colacem;2020-10-19 00:00:00.0;Lecce;Galatina;PM2.5;6;;
Galatina-Colacem;2020-10-20 00:00:00.0;Lecce;Galatina;PM2.5;5;;
Galatina-Colacem;2020-10-21 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-22 00:00:00.0;Lecce;Galatina;PM2.5;22;;
Galatina-Colacem;2020-10-23 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina-Colacem;2020-10-24 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-25 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-26 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina-Colacem;2020-10-27 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina-Colacem;2020-10-28 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-29 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-10-30 00:00:00.0;Lecce;Galatina;PM2.5;13;;
Galatina-Colacem;2020-10-31 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina-Colacem;2020-11-01 00:00:00.0;Lecce;Galatina;PM2.5;9;;
Galatina-Colacem;2020-11-02 00:00:00.0;Lecce;Galatina;PM2.5;23;;
Galatina-Colacem;2020-11-03 00:00:00.0;Lecce;Galatina;PM2.5;16;;
Galatina-Colacem;2020-11-04 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina-Colacem;2020-11-05 00:00:00.0;Lecce;Galatina;PM2.5;2;;
Galatina-Colacem;2020-11-06 00:00:00.0;Lecce;Galatina;PM2.5;1;;
Galatina-Colacem;2020-11-07 00:00:00.0;Lecce;Galatina;PM2.5;11;;
Galatina-Colacem;2020-11-08 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina-Colacem;2020-11-09 00:00:00.0;Lecce;Galatina;PM2.5;16;;
Galatina-Colacem;2020-11-10 00:00:00.0;Lecce;Galatina;PM2.5;18;;
Galatina-Colacem;2020-11-11 00:00:00.0;Lecce;Galatina;PM2.5;25;;
Galatina-Colacem;2020-11-12 00:00:00.0;Lecce;Galatina;PM2.5;33;;
Galatina-Colacem;2020-11-13 00:00:00.0;Lecce;Galatina;PM2.5;28;;
Galatina-Colacem;2020-11-14 00:00:00.0;Lecce;Galatina;PM2.5;32;;
Galatina-Colacem;2020-11-15 00:00:00.0;Lecce;Galatina;PM2.5;20;;
Galatina-Colacem;2020-11-16 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina-Colacem;2020-11-17 00:00:00.0;Lecce;Galatina;PM2.5;5;;
Galatina-Colacem;2020-11-18 00:00:00.0;Lecce;Galatina;PM2.5;13;;
Galatina-Colacem;2020-11-19 00:00:00.0;Lecce;Galatina;PM2.5;22;;
Galatina-Colacem;2020-11-20 00:00:00.0;Lecce;Galatina;PM2.5;34;;
Galatina-Colacem;2020-11-21 00:00:00.0;Lecce;Galatina;PM2.5;15;;
Galatina-Colacem;2020-11-22 00:00:00.0;Lecce;Galatina;PM2.5;11;;
Galatina-Colacem;2020-11-23 00:00:00.0;Lecce;Galatina;PM2.5;16;;
Galatina-Colacem;2020-11-24 00:00:00.0;Lecce;Galatina;PM2.5;16;;
Galatina-Colacem;2020-11-25 00:00:00.0;Lecce;Galatina;PM2.5;20;;
Galatina-Colacem;2020-11-26 00:00:00.0;Lecce;Galatina;PM2.5;26;;
Galatina-Colacem;2020-11-27 00:00:00.0;Lecce;Galatina;PM2.5;23;;
Galatina-Colacem;2020-11-28 00:00:00.0;Lecce;Galatina;PM2.5;19;;
Galatina-Colacem;2020-11-29 00:00:00.0;Lecce;Galatina;PM2.5;7;;
Galatina-Colacem;2020-11-30 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina-Colacem;2020-12-01 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-02 00:00:00.0;Lecce;Galatina;PM2.5;8;;
Galatina-Colacem;2020-12-03 00:00:00.0;Lecce;Galatina;PM2.5;4;;
Galatina-Colacem;2020-12-04 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina-Colacem;2020-12-05 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-06 00:00:00.0;Lecce;Galatina;PM2.5;7;;
Galatina-Colacem;2020-12-07 00:00:00.0;Lecce;Galatina;PM2.5;8;;
Galatina-Colacem;2020-12-08 00:00:00.0;Lecce;Galatina;PM2.5;5;;
Galatina-Colacem;2020-12-09 00:00:00.0;Lecce;Galatina;PM2.5;11;;
Galatina-Colacem;2020-12-10 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina-Colacem;2020-12-11 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina-Colacem;2020-12-12 00:00:00.0;Lecce;Galatina;PM2.5;21;;
Galatina-Colacem;2020-12-13 00:00:00.0;Lecce;Galatina;PM2.5;14;;
Galatina-Colacem;2020-12-14 00:00:00.0;Lecce;Galatina;PM2.5;7;;
Galatina-Colacem;2020-12-15 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina-Colacem;2020-12-16 00:00:00.0;Lecce;Galatina;PM2.5;29;;
Galatina-Colacem;2020-12-17 00:00:00.0;Lecce;Galatina;PM2.5;45;;
Galatina-Colacem;2020-12-18 00:00:00.0;Lecce;Galatina;PM2.5;35;;
Galatina-Colacem;2020-12-19 00:00:00.0;Lecce;Galatina;PM2.5;44;;
Galatina-Colacem;2020-12-20 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-21 00:00:00.0;Lecce;Galatina;PM2.5;33;;
Galatina-Colacem;2020-12-22 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-23 00:00:00.0;Lecce;Galatina;PM2.5;34;;
Galatina-Colacem;2020-12-24 00:00:00.0;Lecce;Galatina;PM2.5;27;;
Galatina-Colacem;2020-12-25 00:00:00.0;Lecce;Galatina;PM2.5;10;;
Galatina-Colacem;2020-12-26 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-27 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-28 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-29 00:00:00.0;Lecce;Galatina;PM2.5;;;
Galatina-Colacem;2020-12-30 00:00:00.0;Lecce;Galatina;PM2.5;12;;
Galatina-Colacem;2020-12-31 00:00:00.0;Lecce;Galatina;PM2.5;8;;
Lecce - Cerrate;2019-01-01 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-01-02 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-01-03 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-01-04 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-01-05 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-01-06 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-01-07 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-01-08 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-01-09 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-01-10 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-01-11 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-01-12 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-01-13 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-01-14 00:00:00.0;Lecce;Lecce;PM2.5;15;;
Lecce - Cerrate;2019-01-15 00:00:00.0;Lecce;Lecce;PM2.5;4;;
Lecce - Cerrate;2019-01-16 00:00:00.0;Lecce;Lecce;PM2.5;16;;
Lecce - Cerrate;2019-01-17 00:00:00.0;Lecce;Lecce;PM2.5;24;;
Lecce - Cerrate;2019-01-18 00:00:00.0;Lecce;Lecce;PM2.5;16;;
Lecce - Cerrate;2019-01-19 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-01-20 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-01-21 00:00:00.0;Lecce;Lecce;PM2.5;21;;
Lecce - Cerrate;2019-01-22 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-01-23 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-01-24 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-01-25 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-01-26 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-01-27 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-01-28 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-01-29 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-01-30 00:00:00.0;Lecce;Lecce;PM2.5;14;;
Lecce - Cerrate;2019-01-31 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-02-01 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-02-02 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-02-03 00:00:00.0;Lecce;Lecce;PM2.5;15;;
Lecce - Cerrate;2019-02-04 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-02-05 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-02-06 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-02-07 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-02-08 00:00:00.0;Lecce;Lecce;PM2.5;14;;
Lecce - Cerrate;2019-02-09 00:00:00.0;Lecce;Lecce;PM2.5;26;;
Lecce - Cerrate;2019-02-10 00:00:00.0;Lecce;Lecce;PM2.5;33;;
Lecce - Cerrate;2019-02-11 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-02-12 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-02-13 00:00:00.0;Lecce;Lecce;PM2.5;5;;
Lecce - Cerrate;2019-02-14 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-02-15 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-02-16 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-02-17 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-02-18 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-02-19 00:00:00.0;Lecce;Lecce;PM2.5;33;;
Lecce - Cerrate;2019-02-20 00:00:00.0;Lecce;Lecce;PM2.5;29;;
Lecce - Cerrate;2019-02-21 00:00:00.0;Lecce;Lecce;PM2.5;29;;
Lecce - Cerrate;2019-02-22 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-02-23 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-02-24 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-02-25 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-02-26 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-02-27 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-02-28 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-03-01 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-03-02 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-03-03 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-03-04 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-03-05 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-03-06 00:00:00.0;Lecce;Lecce;PM2.5;15;;
Lecce - Cerrate;2019-03-07 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-03-08 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-03-09 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-03-10 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-03-11 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-03-12 00:00:00.0;Lecce;Lecce;PM2.5;4;;
Lecce - Cerrate;2019-03-13 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-03-14 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-03-15 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-03-16 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-03-17 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-03-18 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-03-19 00:00:00.0;Lecce;Lecce;PM2.5;4;;
Lecce - Cerrate;2019-03-20 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-03-21 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-03-22 00:00:00.0;Lecce;Lecce;PM2.5;17;;
Lecce - Cerrate;2019-03-23 00:00:00.0;Lecce;Lecce;PM2.5;16;;
Lecce - Cerrate;2019-03-24 00:00:00.0;Lecce;Lecce;PM2.5;17;;
Lecce - Cerrate;2019-03-25 00:00:00.0;Lecce;Lecce;PM2.5;23;;
Lecce - Cerrate;2019-03-26 00:00:00.0;Lecce;Lecce;PM2.5;18;;
Lecce - Cerrate;2019-03-27 00:00:00.0;Lecce;Lecce;PM2.5;15;;
Lecce - Cerrate;2019-03-28 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-03-29 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-03-30 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-03-31 00:00:00.0;Lecce;Lecce;PM2.5;12;;
Lecce - Cerrate;2019-04-01 00:00:00.0;Lecce;Lecce;PM2.5;15;;
Lecce - Cerrate;2019-04-02 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-03 00:00:00.0;Lecce;Lecce;PM2.5;17;;
Lecce - Cerrate;2019-04-04 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-04-05 00:00:00.0;Lecce;Lecce;PM2.5;13;;
Lecce - Cerrate;2019-04-06 00:00:00.0;Lecce;Lecce;PM2.5;11;;
Lecce - Cerrate;2019-04-07 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-04-08 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-04-09 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-04-10 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-04-11 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-04-12 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-04-13 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-14 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-15 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-16 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-17 00:00:00.0;Lecce;Lecce;PM2.5;16;;
Lecce - Cerrate;2019-04-18 00:00:00.0;Lecce;Lecce;PM2.5;15;;
Lecce - Cerrate;2019-04-19 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-04-20 00:00:00.0;Lecce;Lecce;PM2.5;14;;
Lecce - Cerrate;2019-04-21 00:00:00.0;Lecce;Lecce;PM2.5;15;;
Lecce - Cerrate;2019-04-22 00:00:00.0;Lecce;Lecce;PM2.5;14;;
Lecce - Cerrate;2019-04-23 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-24 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-25 00:00:00.0;Lecce;Lecce;PM2.5;;;
Lecce - Cerrate;2019-04-26 00:00:00.0;Lecce;Lecce;PM2.5;22;;
Lecce - Cerrate;2019-04-27 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-04-28 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-04-29 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-04-30 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-05-01 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-05-02 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-05-03 00:00:00.0;Lecce;Lecce;PM2.5;9;;
Lecce - Cerrate;2019-05-04 00:00:00.0;Lecce;Lecce;PM2.5;10;;
Lecce - Cerrate;2019-05-05 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-05-06 00:00:00.0;Lecce;Lecce;PM2.5;5;;
Lecce - Cerrate;2019-05-07 00:00:00.0;Lecce;Lecce;PM2.5;4;;
Lecce - Cerrate;2019-05-08 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-05-09 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-05-10 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-05-11 00:00:00.0;Lecce;Lecce;PM2.5;8;;
Lecce - Cerrate;2019-05-12 00:00:00.0;Lecce;Lecce;PM2.5;7;;
Lecce - Cerrate;2019-05-13 00:00:00.0;Lecce;Lecce;PM2.5;3;;
Lecce - Cerrate;2019-05-14 00:00:00.0;Lecce;Lecce;PM2.5;5;;
Lecce - Cerrate;2019-05-15 00:00:00.0;Lecce;Lecce;PM2.5;4;;
Lecce - Cerrate;2019-05-16 00:00:00.0;Lecce;Lecce;PM2.5;5;;
Lecce - Cerrate;2019-05-17 00:00:00.0;Lecce;Lecce;PM2.5;5;;
Lecce - Cerrate;2019-05-18 00:00:00.0;Lecce;Lecce;PM2.5;5;;
Lecce - Cerrate;2019-05-19 00:00:00.0;Lecce;Lecce;PM2.5;6;;
Lecce - Cerrate;2019-05-20 00:00:00.0;Lecce;Lecce;PM2.5;4;;
Lecce - Cerrate;2019-05-21 00:00:00.0;Lecce;Lecce;PM2.5;5;;
